,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,aver
0.0,-0.049833889291922985,-0.046877937998530045,-0.04143893916985838,-0.03816352082584844,-0.04197142489234959,-0.040986479739333885,-0.042375893073650646,-0.042704876874938485,-0.04122432625448685,-0.031244740369308143,-0.041682202849022736
1.0,-0.024111380007889156,-0.021279744647839723,-0.021041356879164825,-0.023404128625030298,-0.024231286808742935,-0.023358705444136266,-0.026303386595375688,-0.02770288194034219,-0.02850642193086633,-0.026287546275231232,-0.024622683915461862
2.0,-0.01325098360959216,-0.008851796964961326,-0.014876579879185916,-0.011691658722922525,-0.012851452858127069,-0.009736463979377804,-0.014593220407152444,-0.02050618970749158,-0.02032583747546065,-0.021091753209808217,-0.014777593681407969
3.0,-0.0007070179236280938,-0.003660452443600729,-0.005812824534296871,-0.001848232768277539,-0.0023188270549091097,-0.00381286724441146,-0.005793647348702383,-0.00851759989744834,-0.011943144250336843,-0.014690407139460517,-0.0059105020605071884
4.0,0.006866575416529553,0.0031836285139031943,0.008046897050333358,0.012562360004234665,0.00943654272554554,0.009103437081970985,0.006041257140147894,0.0017619200321390832,-0.0009779782214036918,-0.006345200716524128,0.004967943902687645
5.0,0.012378466689065358,0.01643121169455245,0.025249771599434936,0.024731906740907254,0.028850351091641788,0.027147908299318232,0.022483729019379683,0.015361209359881245,0.008295890793004442,0.004213032316279132,0.01851434776034645
6.0,0.023196640843210686,0.029599644316455165,0.04529607056883656,0.048610465106400255,0.04402949579824919,0.04144894462565798,0.03459885285647452,0.026017537588255212,0.018995243715322536,0.011006776803737356,0.03227996722225994
7.0,0.03301737842707878,0.05129734558985557,0.06905917819793445,0.07144467822164151,0.07095389430462061,0.0632711119859866,0.05237616197968443,0.043038094856456884,0.03236607091400146,0.025923298117103703,0.051274721259436405
8.0,0.058303204961959364,0.08071726557241114,0.10484228905941337,0.10666869538120785,0.09793630618232553,0.08547332407753849,0.07574585741324408,0.06234080715993073,0.05898363191280362,0.041329040384153914,0.07723404221049882
9.0,0.1158918332009635,0.1631601064124809,0.1715971665465392,0.16147345883710154,0.1397555673352335,0.12624214543100543,0.11149732636397433,0.1013618683149005,0.09586943118883734,0.07764252909654693,0.12644914327275833
