,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,aver
0.0,-0.0459177767972262,-0.04696199451189119,-0.04725366586628193,-0.047088303250138665,-0.043916428688032236,-0.04263854288261295,-0.04579804933581064,-0.04299825026747967,-0.03914198814776703,-0.03282918203051165,-0.04345441817777522
1.0,-0.016879231278275047,-0.015830721573398588,-0.020124475416218215,-0.023590617541614768,-0.025375186241768443,-0.02814488156953088,-0.029100794749155615,-0.026597259715675822,-0.02752988586160627,-0.027503526776549825,-0.02406765807237935
2.0,0.002841227936984452,-0.0037596746229136995,-0.01124696743260765,-0.013309285615816006,-0.017428225767784706,-0.017596651062971112,-0.02106119878379102,-0.021969411554271664,-0.021696089675865088,-0.01885946606405219,-0.01440857426430887
3.0,0.02846996297273798,0.007086051540780349,0.0009534878540394777,-0.001062155441224826,-0.006369450720995937,-0.009416448303910358,-0.012292378991405764,-0.014653590310262131,-0.015047288284101004,-0.015248670159417816,-0.003758047984376002
4.0,0.04102926767753029,0.022224695093658296,0.01663043586484186,0.008468275653262745,0.0040166319011839735,0.0014100369806751333,-0.004271019364996855,-0.005119220757090325,-0.0068928381570029194,-0.009321618364675316,0.0068174646527386865
5.0,0.04411550467280584,0.03709581303409182,0.030232837022502727,0.022846683459704482,0.020758879230524066,0.013277630907159728,0.009225237080410606,0.005267263674903812,-0.0009169432691232405,-0.001808167158747604,0.018009473865423224
6.0,0.05493988463814952,0.05944658038277224,0.04362302072208626,0.04120194828992426,0.03257134725571699,0.02967287527458017,0.027530534248661438,0.01665319186277168,0.011146130854791991,0.001830411766575705,0.03186159252960303
7.0,0.07274576172573215,0.08237408903158806,0.06730107937289921,0.05635228708457062,0.05188957707130535,0.04597118779803505,0.037289719292954576,0.03068911436880984,0.025970697461334697,0.014304063237472846,0.048488757644470235
8.0,0.11774030949563437,0.11559298304415688,0.09624980384119763,0.08650234623238318,0.07898580896249822,0.06819347309817558,0.062214550315202365,0.05552372949880937,0.04453618899983056,0.030820439543065088,0.07563596330309533
9.0,0.2495849008723397,0.1831964205116763,0.15364925475730642,0.13102930511463512,0.12193865199925129,0.11654576738697976,0.10006144105373357,0.08975862736669868,0.0777670433332699,0.06098960101613479,0.12845210134120255
