,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,aver
0.0,-0.045619218436470016,-0.04286654360287577,-0.04060448574124843,-0.04232069474245445,-0.04239510958320445,-0.03984138129025752,-0.04170063604092442,-0.042755849368635024,-0.0403807904443685,-0.03218829936076819,-0.041067300861120676
1.0,-0.024124496227615765,-0.019237407989121224,-0.018665429419503977,-0.02084414574766796,-0.02085769108551944,-0.02768857390962176,-0.025359404209606626,-0.022022661999339315,-0.027464064739987103,-0.022709444401952585,-0.022897331972993575
2.0,-0.011960930480829033,-0.015250247510131874,-0.016441609493705104,-0.01602668786823043,-0.01891513301949369,-0.0167691180298087,-0.014003581319894204,-0.016262214107393043,-0.015489835330950705,-0.014889482174402318,-0.015600883933483908
3.0,-0.004836807097783579,-0.009256517072907684,-0.007490102727510244,-0.007732012293452585,-0.005567567544165041,-0.009547433679143092,-0.005867234572341641,-0.004832796661971266,-0.0057946272268986675,-0.005449722779843542,-0.0066374821656017356
4.0,-0.005448058776913221,-0.00027506767955910526,0.00040370878703881375,0.0002774784881295891,0.001261603639080624,0.0016154904131640906,0.006378570222425936,0.0077508882827320704,0.010718121206445719,0.009931707152150315,0.0032614441734694828
5.0,0.001238795172232575,0.01050423812323095,0.012103145825375358,0.012417045107646156,0.01522852872831423,0.02189504081203355,0.02219638770293986,0.02401476799925155,0.0248006343143265,0.02028196458415037,0.01646805483695011
6.0,0.012348523570444,0.021458892140519575,0.024257625551662696,0.03551566838883532,0.031130292633274517,0.034332504721083616,0.04068342364957968,0.03960310998994023,0.04681492679524028,0.0372398963246146,0.032338486376519454
7.0,0.01925891600894103,0.032537154656157086,0.040305809825651136,0.05008458801656101,0.051730274382109726,0.06115040392296645,0.062157131780271005,0.05902399146060259,0.06226808022186143,0.05964551951135403,0.04981618697864755
8.0,0.03214234813212309,0.057626114295190385,0.07219448410064792,0.07781002427267038,0.07963442599211797,0.08517847037261697,0.09161632464059584,0.09041334311331603,0.09696135966152819,0.09174017279067723,0.0775317067371484
9.0,0.07162806834781359,0.0970905317511898,0.11914936126448611,0.13280750428649518,0.1391795480909501,0.15776315166668653,0.14236478762063973,0.14293850630836039,0.16277068975958991,0.13780267181033407,0.13034948209065453
